poll_time,recorded_at_time,line_ref,direction_ref,operator_ref,vehicle_ref,origin_name,destination_name,origin_aimed_departure,destination_aimed_arrival,latitude,longitude,bearing
2026-07-24T07:25:04.318151,2026-07-24T07:24:27+00:00,116,inbound,AKSS,6474,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2026-07-24T07:21:00+00:00,2026-07-24T08:28:00+00:00,51.343015,0.578243,102
2026-07-24T07:25:04.318151,2026-07-23T23:20:55+00:00,132,inbound,AKSS,6475,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2026-07-23T22:53:00+00:00,2026-07-23T23:22:00+00:00,51.340506,0.573029,
2026-07-24T07:25:04.318151,2026-07-23T17:08:46+00:00,101,inbound,AKSS,6476,Shops,Chequers_Bus_Station,,,51.273618,0.527021,
2026-07-24T07:25:04.318151,2026-07-23T11:53:26+00:00,155,outbound,AKSS,6477,Village_Surgery,Waterfront_Bus_Station,2026-07-23T11:40:00+00:00,2026-07-23T11:56:00+00:00,51.38229,0.522801,30
2026-07-24T07:25:04.318151,2026-07-23T16:37:42+00:00,101,inbound,AKSS,6478,Shops,Chequers_Bus_Station,,,51.272405,0.5268,
2026-07-24T07:25:04.318151,2026-07-23T17:32:29+00:00,101,outbound,AKSS,6479,Chequers_Bus_Station,Duncan_Road,2026-07-23T16:34:00+00:00,2026-07-23T17:32:00+00:00,51.38437,0.55061,
2026-07-24T07:25:04.318151,2026-07-24T07:24:27+00:00,141,outbound,AKSS,6480,Bligh_Way_Shops,Waterfront_Bus_Station,,,51.384733,0.524408,
2026-07-24T07:25:04.318151,2026-07-23T17:47:30+00:00,175,inbound,AKSS,6481,Waterfront_Bus_Station,King_Street,,,51.387455,0.54911,
2026-07-24T07:25:04.318151,2026-07-24T07:24:48+00:00,7,outbound,AKSS,6482,Chequers_Bus_Station,Railway_Station,2026-07-24T06:48:00+00:00,2026-07-24T08:29:00+00:00,51.256758,0.412759,242
2026-07-24T07:25:04.318151,2026-07-23T17:54:37+00:00,191,outbound,AKSS,6483,Waterfront_Bus_Station,Lapwing_Road,,,51.386648,0.550875,
2026-07-24T07:25:04.318151,2026-07-23T17:49:02+00:00,182,inbound,AKSS,6484,Beechings_Green,Waterfront_Bus_Station,2026-07-23T17:23:00+00:00,2026-07-23T17:49:00+00:00,51.384346,0.523986,173
2026-07-24T07:25:04.318151,2026-07-24T07:24:40+00:00,89,outbound,AKSS,6492,King_Street,Spice_Lounge,2026-07-24T07:12:00+00:00,2026-07-24T07:44:00+00:00,51.267125,0.527151,166
2026-07-24T07:25:04.318151,2026-07-24T07:24:53+00:00,7,inbound,AKSS,6500,Railway_Station,Chequers_Bus_Station,2026-07-24T06:29:00+00:00,2026-07-24T08:00:00+00:00,51.24768,0.371598,23
2026-07-24T07:25:04.318151,2026-07-24T07:24:45+00:00,6X,outbound,AKSS,6501,Maidstone_Hospital,Tunbridge_Wells_Hospital,2026-07-24T07:05:00+00:00,2026-07-24T07:49:00+00:00,51.25508,0.424475,
2026-07-24T07:25:04.318151,2026-07-24T07:24:25+00:00,7,inbound,AKSS,6502,Railway_Station,Chequers_Bus_Station,2026-07-24T06:54:00+00:00,2026-07-24T08:23:00+00:00,51.190726,0.270236,
2026-07-24T07:25:04.318151,2026-07-24T07:06:50+00:00,5,inbound,AKSS,6503,The_Eight_Bells,Invicta_Girls__Grammar_School,2026-07-24T05:44:00+00:00,2026-07-24T07:12:00+00:00,51.273108,0.526691,
2026-07-24T07:25:04.318151,2026-07-24T07:24:41+00:00,71,inbound,AKSS,6504,Railway_Station,Chequers_Bus_Station,2026-07-24T06:39:00+00:00,2026-07-24T07:55:00+00:00,51.294201,0.472116,
2026-07-24T07:25:04.318151,2026-07-24T06:55:33+00:00,9,inbound,AKSS,6505,Pennine_Way,Oakwood_Park,2026-07-24T06:11:00+00:00,2026-07-24T07:17:00+00:00,51.273395,0.526753,
2026-07-24T07:25:04.318151,2026-07-24T07:05:06+00:00,12,inbound,AKSS,6509,The_Vine,Invicta_Girls__Grammar_School,2026-07-24T06:01:00+00:00,2026-07-24T07:23:00+00:00,51.273015,0.520723,56
2026-07-24T07:25:04.318151,2026-07-24T07:24:37+00:00,7,inbound,AKSS,6510,Railway_Station,Chequers_Bus_Station,2026-07-24T06:10:00+00:00,2026-07-24T07:35:00+00:00,51.271661,0.517658,343
2026-07-24T07:25:04.318151,2026-07-23T19:06:57+00:00,82,inbound,AKSS,6511,Parade,Royal_Star_Arcade,2026-07-23T18:50:00+00:00,2026-07-23T19:07:00+00:00,51.273575,0.521501,
2026-07-24T07:25:04.318151,2026-07-24T07:24:40+00:00,71,outbound,AKSS,6512,Chequers_Bus_Station,Lunsford_Park_Tesco,2026-07-24T07:10:00+00:00,2026-07-24T07:52:00+00:00,51.279446,0.506641,333
2026-07-24T07:25:04.318151,2026-07-24T07:24:51+00:00,89,inbound,AKSS,6513,Spice_Lounge,King_Street,2026-07-24T07:06:00+00:00,2026-07-24T07:35:00+00:00,51.258448,0.530886,
2026-07-24T07:25:04.318151,2026-07-24T07:24:41+00:00,5,outbound,AKSS,6514,Chequers_Bus_Station,The_Eight_Bells,2026-07-24T06:12:00+00:00,2026-07-24T07:26:00+00:00,51.082,0.509024,185
2026-07-24T07:25:04.318151,2026-07-24T07:24:39+00:00,5,inbound,AKSS,6516,The_Eight_Bells,Chequers_Bus_Station,2026-07-24T08:35:00+00:00,2026-07-24T09:44:00+00:00,51.271676,0.521231,316
2026-07-24T07:25:04.318151,2026-07-23T18:13:22+00:00,72,inbound,AKSS,6520,Asda,Chequers_Bus_Station,2026-07-23T17:22:00+00:00,2026-07-23T18:14:00+00:00,51.273325,0.526843,
2026-07-24T07:25:04.318151,2026-07-24T07:24:28+00:00,7,outbound,AKSS,6522,Chequers_Bus_Station,Railway_Station,2026-07-24T07:27:00+00:00,2026-07-24T08:59:00+00:00,51.274173,0.523523,
2026-07-24T07:25:04.318151,2026-07-24T07:24:49+00:00,6X,inbound,AKSS,6532,Tunbridge_Wells_Hospital,Maidstone_Hospital,2026-07-24T07:12:00+00:00,2026-07-24T07:50:00+00:00,51.201491,0.396146,15
2026-07-24T07:25:04.318151,2026-07-24T07:24:22+00:00,7,outbound,AKSS,6533,Chequers_Bus_Station,Railway_Station,2026-07-24T06:05:00+00:00,2026-07-24T07:48:00+00:00,51.156616,0.25999,
2026-07-24T07:25:04.318151,2026-07-24T07:23:56+00:00,12,outbound,AKSS,6535,Royal_Star_Arcade,The_Vine,,,51.143968,0.640531,173
2026-07-24T07:25:04.318151,2026-07-24T07:24:24+00:00,71,inbound,AKSS,6537,Railway_Station,Chequers_Bus_Station,2026-07-24T07:18:00+00:00,2026-07-24T08:16:00+00:00,51.32215,0.438648,198
2026-07-24T07:25:04.318151,2026-07-23T21:06:39+00:00,6X,inbound,AKSS,6538,Tunbridge_Wells_Hospital,Maidstone_Hospital,2026-07-23T20:31:00+00:00,2026-07-23T21:01:00+00:00,51.270513,0.525515,164
2026-07-24T07:25:04.318151,2026-07-24T07:08:56+00:00,7,outbound,AKSS,6539,Chequers_Bus_Station,Railway_Station,2026-07-24T05:38:00+00:00,2026-07-24T07:20:00+00:00,51.131038,0.263376,
2026-07-24T07:25:04.318151,2026-07-24T07:24:50+00:00,7,outbound,AKSS,6541,Chequers_Bus_Station,Railway_Station,2026-07-24T06:27:00+00:00,2026-07-24T08:10:00+00:00,51.20783,0.300631,264
2026-07-24T07:25:04.318151,2026-07-23T14:11:11+00:00,9,inbound,AKSS,6542,Tesco,Chequers_Bus_Station,2026-07-23T13:58:00+00:00,2026-07-23T14:12:00+00:00,51.272833,0.526611,
2026-07-24T07:25:04.318151,2026-07-24T07:24:34+00:00,141,outbound,AKSS,6543,Bligh_Way_Shops,Waterfront_Bus_Station,,,51.394865,0.460493,
2026-07-24T07:25:04.318151,2026-07-23T21:04:12+00:00,700,outbound,AKSS,6558,Bus_Station,Waterfront_Bus_Station,2026-07-23T20:32:00+00:00,2026-07-23T21:06:00+00:00,51.385035,0.524143,
2026-07-24T07:25:04.318151,2026-07-24T07:24:53+00:00,101,outbound,AKSS,6559,Chequers_Bus_Station,Beechings_Green,,,51.361248,0.517246,26
2026-07-24T07:25:04.318151,2026-07-24T07:24:39+00:00,101,outbound,AKSS,6561,Chequers_Bus_Station,Beechings_Green,,,51.274511,0.51898,262
2026-07-24T07:25:04.318151,2026-07-24T07:24:45+00:00,101,outbound,AKSS,6562,Chequers_Bus_Station,Beechings_Green,,,51.301001,0.51374,339
2026-07-24T07:25:04.318151,2026-07-24T07:18:33+00:00,101,inbound,AKSS,6563,Shops,Chequers_Bus_Station,,,51.271835,0.521128,
2026-07-24T07:25:04.318151,2026-07-24T07:24:52+00:00,191,inbound,AKSS,6564,Lapwing_Road,Waterfront_Bus_Station,,,51.420558,0.55748,286
2026-07-24T07:25:04.318151,2026-07-24T07:24:26+00:00,101,outbound,AKSS,6565,Chequers_Bus_Station,Beechings_Green,,,51.384791,0.524069,
2026-07-24T07:25:04.318151,2026-07-24T07:24:42+00:00,101,outbound,AKSS,6566,Chequers_Bus_Station,Beechings_Green,,,51.388925,0.543115,141
2026-07-24T07:25:04.318151,2026-07-24T07:24:45+00:00,101,inbound,AKSS,6567,Shops,Chequers_Bus_Station,,,51.37195,0.520919,197
2026-07-24T07:25:04.318151,2026-07-24T07:24:55+00:00,101,inbound,AKSS,6568,Shops,Chequers_Bus_Station,,,51.386335,0.551448,355
2026-07-24T07:25:04.318151,2026-07-24T07:24:37+00:00,101,inbound,AKSS,6569,Duncan_Road,Chequers_Bus_Station,2026-07-24T07:11:00+00:00,2026-07-24T08:09:00+00:00,51.38572,0.524383,336
2026-07-24T07:25:04.318151,2026-07-24T07:16:46+00:00,101,outbound,AKSS,6570,Chequers_Bus_Station,Beechings_Green,,,51.386253,0.550198,188
2026-07-24T07:25:04.318151,2026-07-24T07:24:54+00:00,101,inbound,AKSS,6571,Shops,Chequers_Bus_Station,,,51.272886,0.520603,123
2026-07-24T07:25:04.318151,2026-07-23T11:16:43+00:00,182,inbound,AKSS,SP_GM,Beechings_Green,Waterfront_Bus_Station,2026-07-23T10:59:00+00:00,2026-07-23T11:26:00+00:00,51.384143,0.550363,
2026-07-24T07:25:04.318151,2026-07-23T19:48:46+00:00,RR,outbound,AKSS,SP_TW,Rail_Replacement,Rail_Replacement,,,51.161798,0.256043,
2026-07-24T07:25:04.318151,2026-07-24T07:24:50+00:00,483,outbound,AMTM,1563,Barrack_Row,Bus_Station,2026-07-24T06:39:00+00:00,2026-07-24T07:25:00+00:00,51.438123,0.277775,192
2026-07-24T07:25:04.318151,2026-07-23T21:31:13+00:00,480,outbound,AMTM,1613,Joyce_Green_Lane_Terminus,Barrack_Row,2026-07-23T20:40:00+00:00,2026-07-23T21:31:00+00:00,51.441846,0.366105,
2026-07-24T07:25:04.318151,2026-07-24T07:24:32+00:00,414,inbound,AMTM,1633,Home_Gardens,Gorringe_Avenue,2026-07-24T08:00:00+00:00,2026-07-24T08:21:00+00:00,51.447745,0.218906,
2026-07-24T07:25:04.318151,2026-07-24T07:20:13+00:00,481,inbound,AMTM,1641,Bus_Station,Cascades_Leisure_Centre,,,51.419463,0.400426,
2026-07-24T07:25:04.318151,2026-07-24T07:24:36+00:00,483,inbound,AMTM,2325,Bus_Station,Barrack_Row,2026-07-24T06:56:00+00:00,2026-07-24T07:51:00+00:00,51.426133,0.340183,
2026-07-24T07:25:04.318151,2026-07-24T07:24:29+00:00,482,inbound,AMTM,2326,Barrack_Row,Mungo_Park_Road,2026-07-24T07:17:00+00:00,2026-07-24T07:33:00+00:00,51.430686,0.375643,166
2026-07-24T07:25:04.318151,2026-07-24T07:24:41+00:00,483,outbound,AMTM,2327,Barrack_Row,Bus_Station,2026-07-24T07:19:00+00:00,2026-07-24T08:06:00+00:00,51.431203,0.34738,143
2026-07-24T07:25:04.318151,2026-07-24T07:24:30+00:00,491,outbound,AMTM,4088,Barrack_Row,Cascades_Leisure_Centre,2026-07-24T07:28:00+00:00,2026-07-24T07:50:00+00:00,51.44178,0.366195,
2026-07-24T07:25:04.318151,2026-07-23T18:33:32+00:00,490,inbound,AMTM,4089,Mackenzie_Way_Shops,Barrack_Row,2026-07-23T18:20:00+00:00,2026-07-23T18:35:00+00:00,51.440513,0.368276,
2026-07-24T07:25:04.318151,2026-07-24T07:21:04+00:00,491,outbound,AMTM,4090,Barrack_Row,Cascades_Leisure_Centre,2026-07-24T07:04:00+00:00,2026-07-24T07:25:00+00:00,51.419605,0.400473,
2026-07-24T07:25:04.318151,2026-07-24T07:24:48+00:00,480,outbound,AMTM,4091,Joyce_Green_Lane_Terminus,Cascades_Leisure_Centre,,,51.446581,0.218293,
2026-07-24T07:25:04.318151,2026-07-24T07:24:29+00:00,490,outbound,AMTM,4092,Home_Gardens,Cascades_Leisure_Centre,,,51.437628,0.387609,174
2026-07-24T07:25:04.318151,2026-07-24T07:24:48+00:00,491,inbound,AMTM,4306,Cascades,Barrack_Row,,,51.431798,0.387088,24
2026-07-24T07:25:04.318151,2026-07-24T07:24:34+00:00,480,inbound,AMTM,4307,Barrack_Row,Joyce_Green_Lane_Terminus,2026-07-24T06:36:00+00:00,2026-07-24T07:50:00+00:00,51.446618,0.2171,
2026-07-24T07:25:04.318151,2026-07-23T14:22:05+00:00,190,inbound,AMTM,4310,Waterfront_Bus_Station,Barrack_Row,,,51.440483,0.368296,
2026-07-24T07:25:04.318151,2026-07-24T07:24:34+00:00,190,inbound,AMTM,4311,Waterfront_Bus_Station,Barrack_Row,,,51.39707,0.4839,
2026-07-24T07:25:04.318151,2026-07-24T07:14:28+00:00,190,inbound,AMTM,4315,Waterfront_Bus_Station,Barrack_Row,,,51.441838,0.365345,
2026-07-24T07:25:04.318151,2026-07-24T07:24:33+00:00,480,outbound,AMTM,4323,Joyce_Green_Lane_Terminus,Cascades_Leisure_Centre,,,51.442656,0.336948,
2026-07-24T07:25:04.318151,2026-07-24T07:24:26+00:00,480,outbound,AMTM,4324,Joyce_Green_Lane_Terminus,Cascades_Leisure_Centre,,,51.447378,0.310299,164
2026-07-24T07:25:04.318151,2026-07-24T07:24:43+00:00,480,inbound,AMTM,4325,Cascades,Joyce_Green_Lane_Terminus,,,51.437713,0.276735,
2026-07-24T07:25:04.318151,2026-07-24T07:24:23+00:00,480,inbound,AMTM,4326,Cascades,Joyce_Green_Lane_Terminus,,,51.441716,0.365875,
2026-07-24T07:25:04.318151,2026-07-24T05:59:05+00:00,480,inbound,AMTM,4328,Barrack_Row,Joyce_Green_Lane_Terminus,2026-07-24T05:09:00+00:00,2026-07-24T06:03:00+00:00,51.459053,0.226195,
2026-07-24T07:25:04.318151,2026-07-24T07:24:44+00:00,190,outbound,AMTM,4329,Barrack_Row,Waterfront_Bus_Station,,,51.385156,0.52488,
2026-07-24T07:25:04.318151,2026-07-24T07:24:29+00:00,480,outbound,AMTM,4330,Joyce_Green_Lane_Terminus,Cascades_Leisure_Centre,,,51.446486,0.264383,79
2026-07-24T07:25:04.318151,2026-07-24T07:24:52+00:00,490,inbound,AMTM,4332,Cascades_Leisure_Centre,Prospect_Place,,,51.411985,0.388365,6
2026-07-24T07:25:04.318151,2026-07-24T07:15:09+00:00,700,outbound,AMTM,4333,Bus_Station,Waterfront_Bus_Station,,,51.384763,0.524495,
2026-07-24T07:25:04.318151,2026-07-24T07:24:28+00:00,480,inbound,AMTM,4334,Barrack_Row,Joyce_Green_Lane_Terminus,2026-07-24T07:06:00+00:00,2026-07-24T08:15:00+00:00,51.450185,0.308123,
2026-07-24T07:25:04.318151,2026-07-24T07:24:21+00:00,480,inbound,AMTM,4335,Cascades,Joyce_Green_Lane_Terminus,,,51.442218,0.346371,269
2026-07-24T07:25:04.318151,2026-07-24T07:17:57+00:00,480,outbound,AMTM,4338,Joyce_Green_Lane_Terminus,Cascades_Leisure_Centre,,,51.459145,0.226188,
2026-07-24T07:25:04.318151,2026-07-24T07:24:31+00:00,700,inbound,AMTM,4346,Waterfront_Bus_Station,Bus_Station,,,51.437721,0.276106,
2026-07-24T07:25:04.318151,2026-07-24T07:24:43+00:00,190,outbound,AMTM,4354,Barrack_Row,Waterfront_Bus_Station,,,51.438308,0.387486,144
2026-07-24T07:26:05.864451,2026-07-23T22:01:00+00:00,277,outbound,AKSS,1466,Railway_Station,Tunbridge_Wells_Hospital,2026-07-23T21:15:00+00:00,2026-07-23T21:40:00+00:00,51.160268,0.294988,
2026-07-24T07:26:05.864451,2026-07-24T07:25:50+00:00,281,outbound,AKSS,1501,Parsonage_Close,Barnetts_Way,,,51.135325,0.263051,
2026-07-24T07:26:05.864451,2026-07-23T21:06:56+00:00,277,outbound,AKSS,1502,Railway_Station,Tunbridge_Wells_Hospital,2026-07-23T20:45:00+00:00,2026-07-23T21:10:00+00:00,51.154758,0.295441,65
2026-07-24T07:26:05.864451,2026-07-24T07:25:39+00:00,277,inbound,AKSS,1503,Tunbridge_Wells_Hospital,Railway_Station,2026-07-24T06:55:00+00:00,2026-07-24T07:30:00+00:00,51.13332,0.265313,
2026-07-24T07:26:05.864451,2026-07-24T06:35:16+00:00,281,outbound,AKSS,1522,Parsonage_Close,Barnetts_Way,,,51.154616,0.273033,
2026-07-24T07:26:05.864451,2026-07-24T07:25:38+00:00,177,inbound,AKSS,1650,Alexandra_Hospital,Plantation_Road,,,51.335931,0.522076,207
2026-07-24T07:26:05.864451,2026-07-24T07:25:58+00:00,146,inbound,AKSS,1651,The_George,Waterfront_Bus_Station,,,51.38423,0.511176,127
2026-07-24T07:26:05.864451,2026-07-24T07:25:47+00:00,146,outbound,AKSS,1652,Waterfront_Bus_Station,The_George,,,51.382445,0.507995,174
2026-07-24T07:26:05.864451,2026-07-23T17:58:14+00:00,146,inbound,AKSS,1653,The_George,Waterfront_Bus_Station,,,51.384208,0.52368,
2026-07-24T07:26:05.864451,2026-07-24T07:25:48+00:00,146,inbound,AKSS,1654,The_George,Waterfront_Bus_Station,,,51.363608,0.504616,
2026-07-24T07:26:05.864451,2026-07-24T07:25:35+00:00,2,inbound,AKSS,1655,Chatham_Railway_Station,Dockside_Outlet,,,51.388788,0.525355,13
2026-07-24T07:26:05.864451,2026-07-24T07:15:16+00:00,281,inbound,AKSS,1656,Barnetts_Way,Parsonage_Close,,,51.134293,0.263765,181
2026-07-24T07:26:05.864451,2026-07-24T07:23:33+00:00,281,inbound,AKSS,1657,Barnetts_Way,Parsonage_Close,,,51.152293,0.27103,155
2026-07-24T07:26:05.864451,2026-07-24T07:25:30+00:00,219,outbound,AKSS,1658,Quarry_Hill_Parade,Pinnacles,2026-07-24T07:30:00+00:00,2026-07-24T07:46:00+00:00,51.19074,0.270371,
2026-07-24T07:26:05.864451,2026-07-23T17:09:14+00:00,281,outbound,AKSS,1659,Parsonage_Close,Barnetts_Way,,,51.1382,0.228016,
2026-07-24T07:26:05.864451,2026-07-24T07:25:39+00:00,277,outbound,AKSS,2484,Railway_Station,Tunbridge_Wells_Hospital,2026-07-24T06:58:00+00:00,2026-07-24T07:27:00+00:00,51.154748,0.295933,80
2026-07-24T07:26:05.864451,2026-07-24T07:09:49+00:00,219,inbound,AKSS,2951,Pinnacles,Tunbridge_Wells_Hospital,2026-07-24T06:33:00+00:00,2026-07-24T07:13:00+00:00,51.148358,0.306841,
2026-07-24T07:26:05.864451,2026-07-23T12:06:01+00:00,218,inbound,AKSS,2956,Pinnacles,Quarry_Hill_Parade,2026-07-23T11:35:00+00:00,2026-07-23T12:00:00+00:00,51.200001,0.276436,
2026-07-24T07:26:05.864451,2026-07-24T06:09:10+00:00,6H,inbound,AKSS,3020,Railway_Station,Tunbridge_Wells_Hospital,2026-07-24T05:48:00+00:00,2026-07-24T06:05:00+00:00,51.14812,0.307403,
2026-07-24T07:26:05.864451,2026-07-23T17:12:19+00:00,402,inbound,AKSS,3908,Old_West_Station_Sainsbury_s,Knole_Academy,,,51.271293,0.193503,
2026-07-24T07:26:05.864451,2026-07-24T07:25:53+00:00,82,inbound,AKSS,4071,Parade,Royal_Star_Arcade,2026-07-24T07:09:00+00:00,2026-07-24T07:41:00+00:00,51.26048,0.530043,341
2026-07-24T07:26:05.864451,2026-07-24T07:25:55+00:00,85,inbound,AKSS,4072,Hever_Close,Chequers_Bus_Station,2026-07-24T07:23:00+00:00,2026-07-24T07:46:00+00:00,51.253356,0.557671,274
2026-07-24T07:26:05.864451,2026-07-24T07:25:36+00:00,82,outbound,AKSS,4074,Royal_Star_Arcade,Parade,2026-07-24T07:06:00+00:00,2026-07-24T07:31:00+00:00,51.247206,0.548356,
2026-07-24T07:26:05.864451,2026-07-24T07:25:46+00:00,82,inbound,AKSS,4075,Parade,Royal_Star_Arcade,2026-07-24T07:22:00+00:00,2026-07-24T07:53:00+00:00,51.24026,0.556801,
2026-07-24T07:26:05.864451,2026-07-23T18:12:26+00:00,176,inbound,AKSS,4142,Alexandra_Hospital,Plantation_Road,,,51.388531,0.573693,
2026-07-24T07:26:05.864451,2026-07-23T23:00:53+00:00,166,inbound,AKSS,4143,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2026-07-23T22:41:00+00:00,2026-07-23T23:12:00+00:00,51.377043,0.53651,
2026-07-24T07:26:05.864451,2026-07-24T07:25:53+00:00,1,outbound,AKSS,4144,The_Strand,Chatham_Railway_Station,2026-07-24T07:18:00+00:00,2026-07-24T07:43:00+00:00,51.396813,0.541541,269
2026-07-24T07:26:05.864451,2026-07-24T07:25:31+00:00,700,inbound,AKSS,4145,Waterfront_Bus_Station,Bus_Station,,,51.384788,0.507748,334
2026-07-24T07:26:05.864451,2026-07-24T07:15:17+00:00,140,inbound,AKSS,4146,Waterfront_Bus_Station,Bligh_Way_Shops,,,51.388098,0.466703,328
2026-07-24T07:26:05.864451,2026-07-23T15:28:59+00:00,191,inbound,AKSS,4150,Marina,Waterfront_Bus_Station,2026-07-23T13:14:00+00:00,2026-07-23T13:58:00+00:00,51.402735,0.513503,
2026-07-24T07:26:05.864451,2026-07-24T07:25:50+00:00,164,inbound,AKSS,4152,Chatham_Grove,Waterfront_Bus_Station,2026-07-24T07:12:00+00:00,2026-07-24T07:38:00+00:00,51.382508,0.522754,314
2026-07-24T07:26:05.864451,2026-07-24T07:25:56+00:00,166,inbound,AKSS,4154,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,,,51.381741,0.522316,213
2026-07-24T07:26:05.864451,2026-07-24T07:25:41+00:00,219,inbound,AKSS,4217,Pinnacles,Tunbridge_Wells_Hospital,2026-07-24T07:08:00+00:00,2026-07-24T07:53:00+00:00,51.209771,0.278844,233
2026-07-24T07:26:05.864451,2026-07-24T07:25:46+00:00,116,outbound,AKSS,4219,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2026-07-24T07:05:00+00:00,2026-07-24T08:11:00+00:00,51.381788,0.545728,144
2026-07-24T07:26:05.864451,2026-07-24T07:18:46+00:00,132,outbound,AKSS,4220,Hempstead_Valley_Shopping_Centre,Grammar_Schools,,,51.385253,0.5243,
2026-07-24T07:26:05.864451,2026-07-24T07:25:51+00:00,176,outbound,AKSS,4222,Plantation_Road,Alexandra_Hospital,,,51.351161,0.523383,179
2026-07-24T07:26:05.864451,2026-07-24T07:25:48+00:00,132,outbound,AKSS,4223,Hempstead_Valley_Shopping_Centre,Grammar_Schools,,,51.373463,0.552746,296
2026-07-24T07:26:05.864451,2026-07-23T16:29:54+00:00,140,outbound,AKSS,4224,Bligh_Way_Shops,Waterfront_Bus_Station,2026-07-23T15:56:00+00:00,2026-07-23T16:29:00+00:00,51.384666,0.524025,
2026-07-24T07:26:05.864451,2026-07-24T07:12:47+00:00,116,outbound,AKSS,4261,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2026-07-24T06:20:00+00:00,2026-07-24T07:33:00+00:00,51.353983,0.59155,
2026-07-24T07:26:05.864451,2026-07-24T07:25:45+00:00,175,outbound,AKSS,4262,King_Street,Waterfront_Bus_Station,,,51.37895,0.544178,127
2026-07-24T07:26:05.864451,2026-07-24T07:25:54+00:00,175,inbound,AKSS,4263,Waterfront_Bus_Station,King_Street,,,51.381821,0.52886,141
2026-07-24T07:26:05.864451,2026-07-24T07:23:23+00:00,177,inbound,AKSS,4264,Alexandra_Hospital,Plantation_Road,,,51.385008,0.52454,
2026-07-24T07:26:05.864451,2026-07-24T07:25:28+00:00,132,outbound,AKSS,4266,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2026-07-24T07:30:00+00:00,2026-07-24T08:22:00+00:00,51.34032,0.572408,
2026-07-24T07:26:05.864451,2026-07-24T07:25:37+00:00,176,inbound,AKSS,4268,Alexandra_Hospital,Plantation_Road,,,51.349831,0.52054,71
2026-07-24T07:26:05.864451,2026-07-24T07:25:46+00:00,176,inbound,AKSS,4269,Alexandra_Hospital,Plantation_Road,,,51.392323,0.549395,30
2026-07-24T07:26:05.864451,2026-07-24T07:20:01+00:00,132,inbound,AKSS,4270,Grammar_Schools,Hempstead_Valley_Shopping_Centre,,,51.38554,0.524845,55
2026-07-24T07:26:05.864451,2026-07-24T07:25:56+00:00,182,inbound,AKSS,4271,Shops,Waterfront_Bus_Station,,,51.374745,0.591471,284
2026-07-24T07:26:05.864451,2026-07-24T07:25:49+00:00,141,outbound,AKSS,4272,Bligh_Way_Shops,Waterfront_Bus_Station,,,51.394031,0.498179,135
2026-07-24T07:26:05.864451,2026-07-24T07:25:56+00:00,182,outbound,AKSS,4273,Waterfront_Bus_Station,Beechings_Green,,,51.37666,0.579128,132
2026-07-24T07:26:05.864451,2026-07-24T05:42:05+00:00,166,inbound,AKSS,4280,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2026-07-24T04:40:00+00:00,2026-07-24T05:13:00+00:00,51.380675,0.52141,
2026-07-24T07:26:05.864451,2026-07-23T17:02:06+00:00,191,inbound,AKSS,4281,Lapwing_Road,Waterfront_Bus_Station,,,51.433823,0.563891,
2026-07-24T07:26:05.864451,2026-07-24T07:24:33+00:00,85,inbound,AKSS,4282,Hever_Close,Chequers_Bus_Station,2026-07-24T07:05:00+00:00,2026-07-24T07:28:00+00:00,51.273086,0.526448,
2026-07-24T07:26:05.864451,2026-07-23T18:13:41+00:00,85,inbound,AKSS,4283,Hever_Close,Chequers_Bus_Station,2026-07-23T17:59:00+00:00,2026-07-23T18:16:00+00:00,51.272213,0.527123,
2026-07-24T07:26:05.864451,2026-07-24T07:25:47+00:00,85,outbound,AKSS,4284,Chequers_Bus_Station,Hever_Close,2026-07-24T07:15:00+00:00,2026-07-24T07:36:00+00:00,51.25947,0.541961,189
2026-07-24T07:26:05.864451,2026-07-24T07:25:32+00:00,182,inbound,AKSS,4289,Shops,Waterfront_Bus_Station,,,51.383971,0.55028,15
2026-07-24T07:26:05.864451,2026-07-24T07:25:30+00:00,140,inbound,AKSS,4290,Waterfront_Bus_Station,Bligh_Way_Shops,,,51.382425,0.522891,176
2026-07-24T07:26:05.864451,2026-07-24T07:25:55+00:00,132,inbound,AKSS,4291,Grammar_Schools,Hempstead_Valley_Shopping_Centre,,,51.338911,0.582443,
2026-07-24T07:26:05.864451,2026-07-24T07:13:59+00:00,166,outbound,AKSS,4292,Chatham_Railway_Station,Lordswood_Close,,,51.380356,0.53029,184
2026-07-24T07:26:05.864451,2026-07-23T22:48:57+00:00,132,inbound,AKSS,4293,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2026-07-23T22:23:00+00:00,2026-07-23T22:52:00+00:00,51.342448,0.580056,335
2026-07-24T07:26:05.864451,2026-07-23T18:08:28+00:00,89,inbound,AKSS,4296,Spice_Lounge,King_Street,2026-07-23T17:39:00+00:00,2026-07-23T18:01:00+00:00,51.273918,0.523875,
